transaction_id,customer_id,outlet_id,transaction_date,purchase_amount,num_items,payment_method,discount_applied,weekend_flag,time_of_day
TRX002708,CUST0983,OUT003,2024-10-31 01:23:34.175448,130.4874088626911,21,UPI,0.2888095413171407,0,Afternoon
TRX002709,CUST0501,OUT008,2024-12-06 08:40:31.265704,1832.4930667544213,10,Credit Card,0.055757500694763075,0,Morning
TRX002710,CUST0448,OUT004,2025-01-05 17:32:45.384770,957.0933934261767,13,Debit Card,0.2252789934116862,1,Morning
TRX002711,CUST0072,OUT000,2025-01-31 23:18:35.667456,3212.9358059880287,9,Debit Card,0.43834114101156707,0,Morning
TRX002712,CUST0009,OUT003,2025-01-14 19:30:14.505013,1203.2887724049285,2,Credit Card,0.25290357400395913,0,Evening
TRX002713,CUST0609,OUT005,2024-12-26 21:14:25.505995,819.7892883304823,12,UPI,0.21422766016870076,0,Afternoon
TRX002714,CUST0064,OUT006,2025-01-28 07:05:13.314956,868.256796541202,6,Cash,0.41947634730212646,0,Afternoon
TRX002715,CUST0371,OUT006,2025-01-16 09:13:10.008279,1890.1674174389318,9,Credit Card,0.13568415042456955,0,Afternoon
TRX002716,CUST0002,OUT007,2025-01-25 14:39:44.415235,1309.5836997677893,20,Debit Card,0.32504170530482074,1,Afternoon
TRX002717,CUST0613,OUT004,2025-01-19 15:46:06.657110,730.6312755567448,7,Credit Card,0.35996621618324937,1,Afternoon
TRX002718,CUST0416,OUT005,2025-01-31 09:27:14.856874,2384.848624699245,7,Cash,0.05624999919356548,0,Morning
TRX002719,CUST0124,OUT001,2025-01-28 01:20:49.664938,1242.565217012899,19,Debit Card,0.14319570939815662,0,Morning
TRX002720,CUST0291,OUT009,2025-01-13 23:13:11.183291,847.5608092990924,9,UPI,0.2016922996269759,0,Morning
TRX002721,CUST0569,OUT001,2024-11-24 06:58:17.054222,2943.8796306868026,14,Cash,0.5793297182256801,1,Evening
TRX002722,CUST0659,OUT002,2025-01-11 22:17:13.157557,2449.4759578873177,11,UPI,0.5166214622541268,1,Morning
TRX002723,CUST0455,OUT003,2025-01-13 22:26:02.428270,3113.455139647757,11,UPI,0.3917734931346687,0,Afternoon
TRX002724,CUST0808,OUT005,2024-12-16 16:32:09.314230,2079.61024112005,7,Credit Card,0.22321015558615462,0,Morning
TRX002725,CUST0109,OUT005,2025-01-22 10:27:42.966743,2108.0837366352407,7,Debit Card,0.3388373740838451,0,Evening
TRX002726,CUST0081,OUT002,2025-01-29 02:59:28.712331,3306.6945310472393,9,Credit Card,0.46027716593812557,0,Morning
TRX002727,CUST0043,OUT000,2025-01-25 01:35:09.503158,776.1131092559683,8,Credit Card,0.6195878971786388,1,Morning
TRX002728,CUST0532,OUT002,2024-12-15 18:46:34.988986,2372.6182954054334,2,Credit Card,0.17599471129934233,1,Evening
TRX002729,CUST0711,OUT003,2024-12-29 03:08:08.455108,910.3910485120816,11,Debit Card,0.1667609899345367,1,Afternoon
TRX002730,CUST0128,OUT008,2025-01-28 21:47:55.926361,1037.7633904900797,5,Cash,0.13841413616642953,0,Evening
TRX002731,CUST0639,OUT009,2024-12-30 04:59:38.342671,662.8866766648124,6,Debit Card,0.15664066416965408,0,Morning
TRX002732,CUST0470,OUT007,2024-11-12 17:06:42.426883,1434.8269903945218,14,Cash,0.5918094709372196,0,Morning
TRX002733,CUST0987,OUT003,2025-01-30 10:47:56.296784,1703.9053574153427,15,Credit Card,0.22711675410307308,0,Evening
TRX002734,CUST0720,OUT006,2025-01-03 01:00:40.060978,256.19181436350476,7,Debit Card,0.2341425217273356,0,Evening
TRX002735,CUST0660,OUT008,2025-01-17 20:42:01.422972,360.1634780448279,10,Credit Card,0.11237770373399274,0,Morning
TRX002736,CUST0569,OUT001,2025-01-10 22:21:49.834287,584.1763424342772,8,Cash,0.09025607353544425,0,Evening
TRX002737,CUST0997,OUT002,2025-01-09 12:05:05.621686,1409.0569049796072,5,Wallet,0.4103936157490555,0,Afternoon
TRX002738,CUST0979,OUT000,2024-12-18 13:28:03.863321,3193.1176055861993,9,Debit Card,0.09700032834072271,0,Evening
TRX002739,CUST0535,OUT007,2025-01-07 14:40:57.839130,2399.892855837321,11,Debit Card,0.12352648963999378,0,Afternoon
TRX002740,CUST0447,OUT001,2025-01-05 04:31:36.641863,535.9243357171244,17,Wallet,0.27646197562549024,1,Morning
TRX002741,CUST0455,OUT006,2025-01-19 15:26:12.606099,1414.0444290549492,6,Debit Card,0.2805229884408775,1,Evening
TRX002742,CUST0418,OUT006,2025-01-27 17:59:44.807217,1373.548026480731,9,Debit Card,0.3502596912316284,0,Evening
TRX002743,CUST0527,OUT002,2024-12-28 14:20:59.341574,3303.847697623587,11,Cash,0.34255937330044345,1,Afternoon
TRX002744,CUST0269,OUT001,2025-02-01 04:34:09.923235,1154.6846954492876,3,Debit Card,0.3960874795951862,1,Morning
TRX002745,CUST0926,OUT002,2025-01-20 04:57:00.165925,299.43592934223744,4,Cash,0.37351403713752535,0,Morning
TRX002746,CUST0485,OUT007,2025-01-24 15:49:40.042627,573.5658747574823,9,Debit Card,0.11664289862338945,0,Afternoon
TRX002747,CUST0847,OUT008,2025-01-17 10:45:08.062167,363.5581737678847,2,Cash,0.3213676876510893,0,Morning
TRX002748,CUST0468,OUT007,2025-01-20 20:25:35.117081,646.242236033234,3,Cash,0.29780000996533584,0,Afternoon
TRX002749,CUST0721,OUT001,2024-12-26 14:51:48.343233,2085.3579784992176,4,Cash,0.4283544982982987,0,Morning
TRX002750,CUST0327,OUT008,2025-01-22 17:55:13.697776,1562.8379278503505,8,Credit Card,0.4204945802415085,0,Evening
TRX002751,CUST0623,OUT005,2025-01-07 11:34:54.350854,1186.5823572312054,5,Debit Card,0.1664030436036125,0,Morning
TRX002752,CUST0495,OUT001,2025-01-13 18:52:48.299965,2924.122116983479,14,Wallet,0.24599894932862928,0,Afternoon
TRX002753,CUST0360,OUT008,2024-12-14 14:18:15.232821,1951.9748677494752,8,Credit Card,0.28573863587322346,1,Afternoon
TRX002754,CUST0886,OUT004,2025-01-15 06:35:47.375530,3537.616096942041,4,Cash,0.5001327258976176,0,Afternoon
TRX002755,CUST0109,OUT005,2024-12-03 05:06:00.446882,1253.6669818481414,6,Cash,0.13225536099809995,0,Afternoon
TRX002756,CUST0481,OUT000,2025-02-01 03:48:42.075541,227.92477038790872,20,Cash,0.15444034138581175,1,Morning
TRX002757,CUST0192,OUT001,2025-01-03 23:25:43.771125,1119.0981917386368,2,Credit Card,0.27190356372873975,0,Evening
TRX002758,CUST0865,OUT000,2025-01-31 11:49:14.738955,1752.399582726066,19,Credit Card,0.2489242659803886,0,Evening
TRX002759,CUST0248,OUT003,2024-12-25 05:48:44.178314,1861.111710484733,9,Debit Card,0.26017066639382175,0,Evening
TRX002760,CUST0632,OUT001,2025-01-23 18:06:59.318406,1798.243144682143,3,Debit Card,0.19942864970366836,0,Evening
TRX002761,CUST0161,OUT000,2025-01-17 10:45:09.515174,1103.589653304823,1,Debit Card,0.3202861627830904,0,Evening
TRX002762,CUST0396,OUT002,2025-01-17 10:13:21.399074,422.6730072758817,16,Credit Card,0.24088972658585933,0,Evening
TRX002763,CUST0901,OUT003,2024-12-06 22:57:39.831453,874.1987027571132,12,UPI,0.18890034104629513,0,Morning
TRX002764,CUST0162,OUT003,2025-01-28 19:22:51.306443,195.6309236978703,12,UPI,0.5878499364955108,0,Afternoon
TRX002765,CUST0666,OUT002,2024-12-30 01:25:05.552390,1241.1646281706217,16,Credit Card,0.36368721917163005,0,Afternoon
TRX002766,CUST0203,OUT001,2024-10-04 20:31:48.216086,2048.4704081715186,4,UPI,0.2673280292067625,0,Morning
TRX002767,CUST0407,OUT007,2025-01-31 08:37:00.258893,2916.847799616346,3,Cash,0.4631343778141034,0,Afternoon
TRX002768,CUST0537,OUT009,2024-10-22 19:32:57.994322,272.9324109024689,2,Debit Card,0.10945042582449202,0,Morning
TRX002769,CUST0577,OUT001,2025-01-31 06:32:30.414066,744.3470634013732,5,Credit Card,0.558565993345335,0,Evening
TRX002770,CUST0601,OUT004,2024-12-07 20:16:00.341032,519.5567115466062,7,Cash,0.25172738004725,1,Afternoon
TRX002771,CUST0641,OUT006,2024-10-26 12:34:14.412557,339.87454086244543,2,Credit Card,0.18597760364590227,1,Afternoon
TRX002772,CUST0266,OUT008,2024-09-04 18:33:58.208816,1249.345715147621,3,Debit Card,0.17002841112623068,0,Evening
TRX002773,CUST0392,OUT002,2025-01-13 14:25:59.595095,3474.3644350041545,3,Credit Card,0.17802439958406055,0,Afternoon
TRX002774,CUST0036,OUT000,2024-12-02 12:36:51.206547,169.19782209350922,16,UPI,0.29329732574263134,0,Afternoon
TRX002775,CUST0776,OUT008,2025-01-28 04:57:35.639715,2824.2745124354806,5,Debit Card,0.14296442087278075,0,Morning
TRX002776,CUST0844,OUT000,2025-01-15 03:59:52.284429,646.4212582424916,10,Cash,0.38789235263682703,0,Evening
TRX002777,CUST0196,OUT007,2025-01-20 23:51:38.775693,1739.7877966998828,15,Debit Card,0.2143556837821266,0,Afternoon
TRX002778,CUST0198,OUT001,2025-01-16 22:53:11.764323,1760.1458744798013,9,UPI,0.2583983175531373,0,Afternoon
TRX002779,CUST0040,OUT006,2024-12-26 20:17:11.108016,760.757324158537,6,Credit Card,0.015553667184122662,0,Morning
TRX002780,CUST0965,OUT002,2025-01-29 07:00:14.009219,1371.6772599775493,7,Wallet,0.39989455626921927,0,Afternoon
TRX002781,CUST0812,OUT005,2024-07-27 03:48:45.701010,727.0580688575557,15,Cash,0.2878522797568932,1,Morning
TRX002782,CUST0353,OUT005,2025-01-01 13:07:35.225041,700.774113471319,9,Cash,0.7708059285935492,0,Evening
TRX002783,CUST0476,OUT003,2024-11-30 18:12:25.936366,634.5333397464667,10,UPI,0.5192800823579955,1,Evening
TRX002784,CUST0287,OUT007,2024-12-09 16:23:45.381907,3223.9653730139,4,Cash,0.08455311173520687,0,Evening
TRX002785,CUST0596,OUT004,2024-12-19 05:10:17.784955,1307.9019528482756,20,Credit Card,0.10205561565176545,0,Evening
TRX002786,CUST0720,OUT006,2025-01-30 20:06:24.941511,2247.1357947668853,15,Cash,0.09887545104335284,0,Afternoon
TRX002787,CUST0440,OUT004,2025-01-09 23:44:19.751265,1223.9982976868068,12,Debit Card,0.07828510727263428,0,Evening
TRX002788,CUST0880,OUT003,2025-01-20 02:33:35.496786,3393.3892150083175,7,Debit Card,0.13132971085622477,0,Afternoon
TRX002789,CUST0513,OUT005,2025-01-28 09:37:50.353974,1550.0357939791822,6,Debit Card,0.21190640026625107,0,Afternoon
TRX002790,CUST0143,OUT002,2025-01-19 13:28:33.862907,386.2244854329213,11,Credit Card,0.20938852052254514,1,Morning
TRX002791,CUST0620,OUT005,2025-01-01 02:39:25.266180,679.1434979408158,6,Debit Card,0.38979820766993273,0,Morning
TRX002792,CUST0455,OUT005,2025-01-24 04:08:52.900675,3237.5066341426827,4,Credit Card,0.17297876506495177,0,Afternoon
TRX002793,CUST0935,OUT005,2025-01-14 09:30:52.366972,1140.4962653487669,10,Credit Card,0.035289059345839,0,Afternoon
TRX002794,CUST0382,OUT002,2025-01-16 14:42:31.704674,2714.542597073384,6,Debit Card,0.416433085536508,0,Morning
TRX002795,CUST0394,OUT007,2025-01-30 04:06:58.987898,358.9165773464952,12,Credit Card,0.30162186010393277,0,Evening
TRX002796,CUST0652,OUT003,2025-01-02 11:46:36.012635,1044.8799763609736,8,Cash,0.236017453725365,0,Morning
TRX002797,CUST0521,OUT001,2025-01-03 05:26:15.567327,1330.4088613795868,3,Credit Card,0.21899607885790331,0,Morning
TRX002798,CUST0365,OUT006,2024-10-21 23:28:50.597381,2183.8597997339825,8,UPI,0.32753902081193464,0,Evening
TRX002799,CUST0989,OUT007,2025-01-21 10:09:34.371352,2635.6861970543036,6,Credit Card,0.0314886700729535,0,Afternoon
TRX002800,CUST0297,OUT003,2025-01-15 12:00:50.676780,1170.2679123330945,18,Debit Card,0.4008314168281039,0,Evening
TRX002801,CUST0272,OUT005,2025-01-16 12:44:37.557685,915.1508995376633,5,Debit Card,0.4288076184830381,0,Afternoon
TRX002802,CUST0869,OUT007,2024-11-17 02:41:35.641702,1209.3115749570377,12,Cash,0.24019006868097986,1,Evening
TRX002803,CUST0002,OUT004,2025-01-16 06:40:02.938518,252.38883384441058,8,Debit Card,0.04873352932284479,0,Afternoon
TRX002804,CUST0198,OUT008,2025-01-14 15:53:04.674330,789.7972271978383,11,Cash,0.1141810580637081,0,Morning
TRX002805,CUST0590,OUT005,2025-01-23 07:31:52.599581,871.361063299917,6,Cash,0.17658226760892884,0,Afternoon
TRX002806,CUST0158,OUT005,2025-02-01 03:04:30.327332,1446.1460950870996,2,Credit Card,0.3151113334329249,1,Morning
TRX002807,CUST0985,OUT001,2025-01-28 06:38:51.431476,1958.8124484368893,3,Credit Card,0.24940548315077019,0,Evening
TRX002808,CUST0457,OUT006,2024-12-26 15:39:40.447485,1500.1485894286207,7,Cash,0.1538474035577743,0,Morning
TRX002809,CUST0596,OUT008,2024-12-28 14:53:12.729176,662.4237923591651,6,UPI,0.1273518665743344,1,Afternoon
TRX002810,CUST0156,OUT004,2025-01-20 11:33:18.841181,409.70056816272,15,Debit Card,0.35393738057495483,0,Morning
TRX002811,CUST0283,OUT004,2025-01-12 13:42:31.440647,291.5170974559115,14,Cash,0.3459165171509825,1,Evening
TRX002812,CUST0612,OUT004,2025-01-21 13:48:07.780175,231.84091575345118,19,Credit Card,0.10903918672704402,0,Morning
TRX002813,CUST0546,OUT000,2024-12-23 08:44:55.674090,2081.6544220106935,5,UPI,0.6907952040993384,0,Evening
TRX002814,CUST0790,OUT004,2024-12-07 17:07:19.732792,745.2178107242,7,Cash,0.236213803243135,1,Morning
TRX002815,CUST0261,OUT009,2024-11-24 08:28:07.055775,2116.910688209455,6,Debit Card,0.6852297459322954,1,Morning
TRX002816,CUST0656,OUT007,2025-01-26 10:23:35.666364,2080.6488388536213,6,Debit Card,0.715002160147921,1,Morning
TRX002817,CUST0286,OUT002,2024-12-27 03:55:04.092511,1014.6380656340709,5,Debit Card,0.12416652761602455,0,Evening
TRX002818,CUST0586,OUT008,2024-10-24 21:06:09.806501,901.6321540410346,10,Credit Card,0.16160991887971424,0,Evening
TRX002819,CUST0604,OUT008,2024-12-31 14:47:06.916684,2035.696249936174,7,Debit Card,0.4009616196971913,0,Morning
TRX002820,CUST0118,OUT005,2025-01-19 05:40:23.115471,903.5425397734064,6,Credit Card,0.18163702023919168,1,Morning
TRX002821,CUST0546,OUT003,2025-01-01 11:23:22.969027,1102.7437600021985,5,Credit Card,0.36320719166374876,0,Evening
TRX002822,CUST0009,OUT003,2024-12-28 04:18:40.581914,933.6372808177499,8,Credit Card,0.13113803823188838,1,Morning
TRX002823,CUST0497,OUT000,2025-01-16 23:39:24.296737,2034.7563547092961,6,UPI,0.5020373785746776,0,Morning
TRX002824,CUST0703,OUT009,2025-01-28 21:51:25.978668,720.669358957941,4,Debit Card,0.1306669519768078,0,Morning
TRX002825,CUST0070,OUT004,2025-01-04 04:05:55.109861,544.1166331576161,8,Debit Card,0.32287028531397777,1,Morning
TRX002826,CUST0938,OUT004,2024-12-14 13:22:22.530717,2870.881930566216,6,Debit Card,0.48827823937710907,1,Morning
TRX002827,CUST0451,OUT004,2024-08-04 11:41:27.139060,1352.835459799105,17,Debit Card,0.18416713148291453,1,Morning
TRX002828,CUST0938,OUT000,2025-01-24 11:11:45.123826,883.681110892989,3,Credit Card,0.7475520057331111,0,Afternoon
TRX002829,CUST0105,OUT000,2024-12-26 15:07:19.506358,1495.599802327624,5,Debit Card,0.08357281464367383,0,Evening
TRX002830,CUST0948,OUT009,2025-01-31 06:26:13.291756,992.6497202594672,9,Credit Card,0.35029094597560795,0,Morning
TRX002831,CUST0106,OUT001,2024-10-18 18:22:33.903472,4506.379078529894,7,Credit Card,0.20805128797442438,0,Evening
TRX002832,CUST0454,OUT000,2025-01-31 18:48:46.524454,1022.0633093658762,5,Credit Card,0.2733211965628224,0,Morning
TRX002833,CUST0937,OUT007,2025-01-18 11:56:39.579238,280.6491103234631,9,UPI,0.40519378952658985,1,Evening
TRX002834,CUST0226,OUT003,2025-01-29 17:41:29.836307,4505.381835442479,1,Credit Card,0.24171759029148918,0,Morning
TRX002835,CUST0034,OUT005,2025-01-02 16:25:11.196079,2080.965566803428,12,Credit Card,0.3135567821003579,0,Evening
TRX002836,CUST0797,OUT007,2025-01-19 17:17:27.597003,2527.217406742204,3,Credit Card,0.3525330215394021,1,Morning
TRX002837,CUST0594,OUT004,2024-12-23 04:18:11.022112,1790.4413468634634,4,Cash,0.16028623241185225,0,Evening
TRX002838,CUST0511,OUT005,2025-01-12 04:12:13.736974,2460.026529599137,3,Cash,0.5228404184859363,1,Morning
TRX002839,CUST0033,OUT003,2025-01-15 17:27:11.835494,2393.5420159537807,5,Credit Card,0.08454280250707835,0,Afternoon
TRX002840,CUST0655,OUT005,2025-01-18 22:23:40.215542,279.23605851962617,4,Credit Card,0.17028997648034974,1,Evening
TRX002841,CUST0167,OUT005,2025-01-29 08:04:08.761965,2979.2102707874405,2,Debit Card,0.20996930963234484,0,Afternoon
TRX002842,CUST0930,OUT002,2025-01-25 03:53:51.994246,985.8582695376999,1,Debit Card,0.30095908261112336,1,Afternoon
TRX002843,CUST0691,OUT003,2025-01-01 05:07:13.821589,5963.021308443843,4,Cash,0.19717427662076903,0,Evening
TRX002844,CUST0712,OUT005,2025-01-11 12:30:47.326974,4544.869983180096,10,UPI,0.4375389451655582,1,Morning
TRX002845,CUST0226,OUT007,2025-01-29 23:35:47.374619,1697.016098297708,12,Debit Card,0.6136910202110261,0,Morning
TRX002846,CUST0886,OUT006,2025-01-08 04:36:14.044430,4826.563515412619,6,Debit Card,0.12490340454301073,0,Evening
TRX002847,CUST0534,OUT003,2025-01-30 11:50:20.072765,1667.3735225730059,11,Credit Card,0.14953579855300866,0,Morning
TRX002848,CUST0862,OUT002,2025-01-10 06:45:45.687504,2196.149939203839,7,UPI,0.6093547974329523,0,Evening
TRX002849,CUST0264,OUT007,2024-10-23 14:58:33.986159,1199.3367360651278,9,Credit Card,0.3911964400785117,0,Morning
TRX002850,CUST0761,OUT005,2025-01-20 18:30:58.966575,699.5610044072199,3,Debit Card,0.11507670773684871,0,Evening
TRX002851,CUST0574,OUT007,2024-12-24 11:18:59.274723,1701.907972231416,3,Cash,0.571829545803928,0,Afternoon
TRX002852,CUST0048,OUT008,2024-12-21 16:28:55.945729,1146.0526902802762,3,Credit Card,0.2281431948947786,1,Evening
TRX002853,CUST0397,OUT008,2025-01-16 11:16:01.255508,1591.0983104057377,5,Credit Card,0.48448771923581563,0,Afternoon
TRX002854,CUST0182,OUT009,2025-01-05 05:09:40.781213,3475.794967037384,7,Cash,0.21349481884232352,1,Morning
TRX002855,CUST0352,OUT008,2025-01-12 21:01:09.543663,2249.4400050885097,8,Debit Card,0.26894793754305724,1,Afternoon
TRX002856,CUST0373,OUT009,2025-01-22 04:01:22.157060,3795.8026609431677,8,Cash,0.32429534762499473,0,Morning
TRX002857,CUST0468,OUT000,2024-12-20 14:59:46.623724,1216.573877860246,14,Wallet,0.136047326163778,0,Evening
TRX002858,CUST0599,OUT002,2024-12-26 09:14:24.684384,1529.5869040206837,9,Debit Card,0.5333741720360067,0,Evening
TRX002859,CUST0570,OUT008,2024-11-23 19:05:33.616189,1566.8818528995878,4,Wallet,0.31474995803323397,1,Afternoon
TRX002860,CUST0039,OUT003,2025-01-02 21:47:52.153741,326.47212399025796,4,Credit Card,0.08641037179032679,0,Evening
TRX002861,CUST0756,OUT009,2025-01-17 09:31:56.520213,687.6704566678808,3,Credit Card,0.5255137634117617,0,Morning
TRX002862,CUST0947,OUT001,2024-12-25 11:37:40.523728,1962.156966394197,10,UPI,0.33027536454538725,0,Afternoon
TRX002863,CUST0341,OUT000,2025-01-03 02:04:47.743099,2206.548381008948,29,Debit Card,0.3223809833603277,0,Afternoon
TRX002864,CUST0176,OUT004,2025-01-03 06:38:34.625438,507.29213610057525,17,Debit Card,0.3947721081353834,0,Afternoon
TRX002865,CUST0536,OUT003,2024-12-06 06:46:06.975347,3113.6871176210266,11,Credit Card,0.6269092995104387,0,Morning
TRX002866,CUST0710,OUT004,2024-11-20 09:26:15.752229,1691.3006013081756,3,Credit Card,0.2800031231890182,0,Evening
TRX002867,CUST0685,OUT004,2025-01-26 04:49:11.091617,135.12966154239513,11,Cash,0.43949824371699664,1,Morning
TRX002868,CUST0611,OUT007,2025-01-20 12:30:43.285245,2991.369681599808,11,Debit Card,0.36285896355167907,0,Evening
TRX002869,CUST0144,OUT005,2024-12-31 16:24:56.062724,1934.5192224613604,6,Cash,0.21915905317818335,0,Morning
TRX002870,CUST0844,OUT002,2025-01-07 08:20:36.328294,2572.973705548307,6,Credit Card,0.0973208004767829,0,Evening
TRX002871,CUST0416,OUT008,2024-12-31 11:14:36.537551,3185.431324399895,11,UPI,0.308038860141928,0,Morning
TRX002872,CUST0217,OUT007,2025-01-15 00:22:22.824219,4570.089370204099,4,Credit Card,0.5059358371536018,0,Afternoon
TRX002873,CUST0083,OUT008,2025-01-16 05:02:18.531607,458.7646302171196,4,Debit Card,0.552478145032487,0,Morning
TRX002874,CUST0409,OUT003,2025-01-28 00:47:36.954013,1084.7174240277682,6,Debit Card,0.143745041040821,0,Evening
TRX002875,CUST0616,OUT007,2025-01-02 19:18:37.073689,3429.3664180790734,3,UPI,0.37053174842444575,0,Morning
TRX002876,CUST0669,OUT002,2025-01-25 23:43:22.433391,1074.543050489335,16,UPI,0.14454212062652072,1,Evening
TRX002877,CUST0959,OUT004,2024-12-29 19:26:49.794503,3823.3551781736064,8,Debit Card,0.381976282390819,1,Morning
TRX002878,CUST0149,OUT006,2024-10-21 09:14:25.251360,327.2699479382178,36,Debit Card,0.276520614702073,0,Evening
TRX002879,CUST0985,OUT000,2025-01-23 07:36:09.975056,229.91147506361185,4,Cash,0.08823285988480883,0,Morning
TRX002880,CUST0657,OUT000,2025-01-27 13:31:11.923362,445.0067930896799,18,Credit Card,0.2569268041607044,0,Morning
TRX002881,CUST0446,OUT002,2025-01-31 07:17:47.826292,722.4367964114695,10,UPI,0.11714011378002166,0,Afternoon
TRX002882,CUST0890,OUT003,2025-01-17 21:05:29.622791,3370.8739321656412,11,Debit Card,0.3730828447395358,0,Morning
TRX002883,CUST0701,OUT000,2025-01-24 21:58:54.377015,1730.900178383342,3,Debit Card,0.25276287511513335,0,Morning
TRX002884,CUST0341,OUT007,2025-01-11 11:28:43.336532,2346.1893845716554,8,UPI,0.31076327741971177,1,Evening
TRX002885,CUST0888,OUT001,2025-01-09 10:58:14.353700,1516.3784138189085,8,Cash,0.10237468322420439,0,Evening
TRX002886,CUST0670,OUT004,2025-01-18 21:29:49.977471,163.12631090985036,4,Cash,0.36929041436663484,1,Evening
TRX002887,CUST0705,OUT005,2024-12-21 14:03:17.053804,387.4292541950273,24,Credit Card,0.15679542916074038,1,Morning
TRX002888,CUST0898,OUT005,2024-11-22 14:35:16.629620,194.8549519214903,8,Credit Card,0.3083691398844822,0,Morning
TRX002889,CUST0441,OUT005,2025-01-24 20:48:25.517562,823.3720538349485,7,Cash,0.0919525593695372,0,Afternoon
TRX002890,CUST0659,OUT000,2024-12-08 20:55:41.480399,627.0256232859768,2,UPI,0.2859334294389253,1,Morning
TRX002891,CUST0749,OUT002,2025-01-27 13:39:51.113797,1067.14526560858,9,Credit Card,0.22071924745932905,0,Evening
TRX002892,CUST0445,OUT002,2025-01-24 08:56:47.536718,1316.0148268829967,7,Wallet,0.15707523886211977,0,Morning
TRX002893,CUST0080,OUT007,2025-01-07 00:29:25.217674,674.9134831682985,11,Cash,0.22421213348108426,0,Evening
TRX002894,CUST0778,OUT005,2025-01-21 01:18:32.875782,1282.268950946267,7,UPI,0.3245863527177723,0,Afternoon
TRX002895,CUST0048,OUT001,2025-01-30 12:14:26.067618,1569.9233620369355,6,Cash,0.3104763032656409,0,Evening
TRX002896,CUST0721,OUT000,2025-01-21 17:21:56.995111,326.44152201339364,2,Credit Card,0.4195765546320992,0,Morning
TRX002897,CUST0912,OUT003,2024-11-22 05:06:26.536656,663.1971688606877,6,Debit Card,0.21448691339712828,0,Evening
TRX002898,CUST0338,OUT000,2025-01-26 10:05:11.522595,496.79655249180513,8,Debit Card,0.38171524649118344,1,Morning
TRX002899,CUST0098,OUT004,2024-12-19 13:03:04.944488,413.5108728369751,12,Credit Card,0.20193796127628888,0,Evening
TRX002900,CUST0226,OUT007,2024-12-24 08:29:21.490813,1728.3658632926106,4,Cash,0.29623614629583067,0,Evening
TRX002901,CUST0560,OUT009,2025-01-28 19:03:35.721174,3466.2028004422036,10,Debit Card,0.2693378841521326,0,Morning
TRX002902,CUST0941,OUT001,2025-01-20 01:10:16.163579,1754.3972476746883,13,Wallet,0.2035763385710655,0,Afternoon
TRX002903,CUST0509,OUT007,2025-01-25 17:46:10.076242,5503.654842115085,4,Credit Card,0.4357490780240856,1,Afternoon
TRX002904,CUST0109,OUT007,2025-01-31 10:03:09.187440,1805.183496147354,6,Debit Card,0.2325138050402012,0,Morning
TRX002905,CUST0627,OUT005,2025-01-26 08:07:00.530823,3583.0788340930894,5,UPI,0.06914260273815886,1,Afternoon
TRX002906,CUST0736,OUT007,2025-01-25 08:49:54.268132,323.6381419593154,4,Credit Card,0.07051674234674912,1,Morning
TRX002907,CUST0384,OUT001,2025-01-26 14:14:16.617457,579.559174232521,5,Debit Card,0.2858242163090073,1,Afternoon
TRX002908,CUST0724,OUT006,2025-01-28 23:08:39.527616,1814.3130775156917,7,Credit Card,0.2663015970182323,0,Evening
TRX002909,CUST0316,OUT007,2025-01-09 13:56:18.519004,600.2520466401852,2,Wallet,0.17877064092882491,0,Afternoon
TRX002910,CUST0795,OUT003,2025-01-20 11:26:23.805789,3375.9456746463397,3,Cash,0.38016504938868084,0,Morning
TRX002911,CUST0332,OUT008,2024-11-21 03:03:59.216325,2313.3960221110515,9,Credit Card,0.3142599445502958,0,Evening
TRX002912,CUST0249,OUT005,2025-01-25 13:40:12.619174,1745.6666898447922,4,Wallet,0.2231364531760791,1,Evening
TRX002913,CUST0885,OUT002,2025-01-04 08:00:57.817607,1503.322852189951,11,Credit Card,0.6268508315620401,1,Afternoon
TRX002914,CUST0546,OUT003,2024-11-23 18:34:28.924238,1881.2365777033494,3,Debit Card,0.11849087759263126,1,Afternoon
TRX002915,CUST0279,OUT003,2025-01-30 14:06:44.209479,557.6168026780163,14,Cash,0.4910141695607809,0,Afternoon
TRX002916,CUST0934,OUT000,2025-01-10 00:01:15.941633,804.5024231205466,8,Debit Card,0.19961925698853195,0,Evening
TRX002917,CUST0696,OUT009,2025-01-13 20:35:52.577739,1342.3284960401024,17,UPI,0.13826990774768316,0,Evening
TRX002918,CUST0215,OUT000,2024-11-13 21:42:14.280097,457.063287586161,6,Cash,0.2643416268203906,0,Morning
TRX002919,CUST0612,OUT000,2024-12-30 03:09:24.350587,1972.8453710543624,10,Debit Card,0.4079250622503767,0,Evening
TRX002920,CUST0877,OUT003,2025-01-19 06:40:52.498008,4064.6491485232123,3,Debit Card,0.44657928673382324,1,Morning
TRX002921,CUST0702,OUT000,2024-12-25 21:51:37.269755,3404.913739065663,9,Credit Card,0.24553406155308427,0,Morning
TRX002922,CUST0239,OUT005,2025-01-05 13:45:07.392358,1034.095024139425,4,Credit Card,0.16544457415712213,1,Evening
TRX002923,CUST0651,OUT001,2025-01-19 04:52:51.692411,1045.7118036323245,5,Debit Card,0.0028274247704173465,1,Afternoon
TRX002924,CUST0617,OUT000,2024-12-16 21:21:32.269635,4028.829203376854,3,Cash,0.18389783806769544,0,Afternoon
