transaction_id,customer_id,outlet_id,location_id,transaction_date,purchase_amount,product_category,is_premium_purchase,payment_method,discount_applied,customer_rating,weekend_flag,time_of_day,season
TRX004488,CUST0046,OUT015,LOC016,2024-11-30 09:00:00,751833.3429885322,Budget_Automotive,False,Debit Card,0.11782624978172446,3.8346612546293795,1,Morning,Fall
TRX004489,CUST0941,OUT031,LOC001,2024-11-30 09:00:00,148303.53807706008,Luxury_Fashion,True,Credit Card,0.07838861909626928,3.851584574394063,1,Morning,Fall
TRX004490,CUST0069,OUT023,LOC007,2024-11-30 12:00:00,2250666.499039659,Mid_Range_Automotive,False,Debit Card,0.1598415316156605,2.4954973345935443,1,Afternoon,Fall
TRX004491,CUST0462,OUT015,LOC016,2024-11-30 18:00:00,611166.6781323125,Budget_Automotive,False,Cash,0.15693227376527816,3.7193262251598793,1,Evening,Fall
TRX004492,CUST0145,OUT033,LOC008,2024-11-30 19:00:00,10414.24026926939,General_Retail,False,UPI,0.1474381108730011,3.3536765311736363,1,Evening,Fall
TRX004493,CUST0489,OUT033,LOC008,2024-11-30 09:00:00,5257.207262520514,General_Retail,False,Wallet,0.2661125322837853,2.4432272379553406,1,Morning,Fall
TRX004494,CUST0874,OUT034,LOC002,2024-11-30 09:00:00,642422.3311568627,Designer_Jewelry,False,Credit Card,0.2748427201819815,4.688017671436924,1,Morning,Fall
TRX004495,CUST0064,OUT033,LOC008,2024-11-30 12:00:00,8438.674928763077,General_Retail,False,Debit Card,0.15102406558891998,4.0575811542213,1,Afternoon,Fall
TRX004496,CUST0978,OUT047,LOC004,2024-11-30 18:00:00,142703.69438486898,Premium_Lifestyle,True,Cash,0.17079335928995693,4.405208132761916,1,Evening,Fall
TRX004497,CUST0329,OUT008,LOC007,2024-11-30 12:00:00,39969.87167338179,Premium_Lifestyle,True,Debit Card,0.18842599810081448,3.5567704778608182,1,Afternoon,Fall
TRX004498,CUST0282,OUT003,LOC004,2024-11-30 17:00:00,1025143.662364087,Budget_Automotive,False,UPI,0.34449504767405065,2.328438709168153,1,Evening,Fall
TRX004499,CUST0475,OUT017,LOC014,2024-11-30 12:00:00,13993.524411687542,General_Retail,False,Credit Card,0.38543174662903035,2.3125020549243267,1,Afternoon,Fall
TRX004500,CUST0180,OUT002,LOC004,2024-12-01 09:00:00,4015879.7811260237,Mid_Range_Automotive,False,Credit Card,0.2601525250639007,1.317141026606826,1,Morning,Winter
TRX004501,CUST0236,OUT034,LOC002,2024-12-01 12:00:00,462315.2506061203,Designer_Jewelry,False,Credit Card,0.21171457161409127,3.1298084644204165,1,Afternoon,Winter
TRX004502,CUST0643,OUT035,LOC008,2024-12-01 17:00:00,12162.551450117055,General_Retail,False,UPI,0.10082076204786472,2.7540502153352304,1,Evening,Winter
TRX004503,CUST0878,OUT016,LOC013,2024-12-01 12:00:00,2163529.420028906,Mid_Range_Automotive,False,Debit Card,0.42777635540153564,2.953523501667685,1,Afternoon,Winter
TRX004504,CUST0102,OUT011,LOC003,2024-12-01 12:00:00,18771906.5731774,Luxury_Automotive,True,Credit Card,0.20463543917442986,4.2447262132707,1,Afternoon,Winter
TRX004505,CUST0045,OUT035,LOC008,2024-12-01 12:00:00,17405.961702685723,General_Retail,False,Credit Card,0.3701350317859112,3.7660235190937406,1,Afternoon,Winter
TRX004506,CUST0852,OUT005,LOC012,2024-12-01 18:00:00,853793.5354469097,Budget_Automotive,False,Debit Card,0.5017108471817278,2.9022667200134147,1,Evening,Winter
TRX004507,CUST0027,OUT034,LOC002,2024-12-01 18:00:00,539791.024180723,Designer_Jewelry,False,Debit Card,0.07649532123624028,3.4834026915630285,1,Evening,Winter
TRX004508,CUST0220,OUT027,LOC010,2024-12-01 08:00:00,3525205.5887530576,Mid_Range_Automotive,False,Credit Card,0.2548835033524294,3.1564361791232374,1,Morning,Winter
TRX004509,CUST0371,OUT024,LOC015,2024-12-01 12:00:00,2240224.4034574516,Budget_Automotive,False,Wallet,0.438964952270515,2.1375744284431937,1,Afternoon,Winter
TRX004510,CUST0784,OUT023,LOC007,2024-12-01 18:00:00,3842321.1571365152,Mid_Range_Automotive,False,Debit Card,0.30440475324267846,3.4693700484535053,1,Evening,Winter
TRX004511,CUST0961,OUT016,LOC013,2024-12-01 18:00:00,1144822.1742683626,Mid_Range_Automotive,False,Cash,0.2318341891535239,2.817248612928676,1,Evening,Winter
TRX004512,CUST0749,OUT045,LOC000,2024-12-01 18:00:00,28345882.151121937,Luxury_Automotive,True,UPI,0.25084785291431405,3.6577275748538325,1,Evening,Winter
TRX004513,CUST0688,OUT015,LOC016,2024-12-01 18:00:00,507227.96414649003,Budget_Automotive,False,Credit Card,0.5945171044716238,3.7989538647433174,1,Evening,Winter
TRX004514,CUST0598,OUT006,LOC003,2024-12-01 12:00:00,43890.30293885381,Premium_Lifestyle,True,Cash,0.26521950702083075,3.7567535847550277,1,Afternoon,Winter
TRX004515,CUST0489,OUT013,LOC000,2024-12-01 08:00:00,1651371.8996942088,Mid_Range_Automotive,False,Wallet,0.35795229822857105,2.962156745499277,1,Morning,Winter
TRX004516,CUST0229,OUT003,LOC004,2024-12-01 18:00:00,980447.4526512277,Budget_Automotive,False,Debit Card,0.10928699130124153,3.4919760541679397,1,Evening,Winter
TRX004517,CUST0439,OUT017,LOC014,2024-12-01 12:00:00,8658.529112836964,General_Retail,False,Debit Card,0.025247923287717484,1.7837821715503286,1,Afternoon,Winter
TRX004518,CUST0254,OUT012,LOC006,2024-12-02 09:00:00,407213.37659394526,Luxury_Fashion,True,Debit Card,0.30288619808330886,3.171034448171941,0,Morning,Winter
TRX004519,CUST0768,OUT005,LOC012,2024-12-02 12:00:00,905180.9684400972,Budget_Automotive,False,Cash,0.49075250708449264,2.2026922644032614,0,Afternoon,Winter
TRX004520,CUST0004,OUT010,LOC001,2024-12-02 18:00:00,24696052.209742695,Luxury_Automotive,True,Debit Card,0.4134358897127606,4.072470073426086,0,Evening,Winter
TRX004521,CUST0419,OUT023,LOC007,2024-12-02 13:00:00,2560052.993210591,Mid_Range_Automotive,False,Credit Card,0.2342650601263125,3.7595599414860104,0,Afternoon,Winter
TRX004522,CUST0739,OUT030,LOC001,2024-12-02 18:00:00,38372.92543793465,Premium_Lifestyle,True,Credit Card,0.2772624282907767,4.171988381580443,0,Evening,Winter
TRX004523,CUST0978,OUT042,LOC000,2024-12-02 09:00:00,782089.8438849974,Designer_Jewelry,False,UPI,0.47993658481073653,4.0430044817563155,0,Morning,Winter
TRX004524,CUST0272,OUT004,LOC016,2024-12-02 12:00:00,197536.97505823508,Premium_Electronics,True,Debit Card,0.12801378140248332,4.1065166894506,0,Afternoon,Winter
TRX004525,CUST0518,OUT005,LOC012,2024-12-02 12:00:00,886826.9593342406,Budget_Automotive,False,Debit Card,0.06892980766830782,3.4365266902694636,0,Afternoon,Winter
TRX004526,CUST0267,OUT033,LOC008,2024-12-02 13:00:00,8526.424624196652,General_Retail,False,Cash,0.5454876937465343,2.7113957492475076,0,Afternoon,Winter
TRX004527,CUST0321,OUT013,LOC000,2024-12-02 19:00:00,1691586.1785281836,Mid_Range_Automotive,False,Cash,0.7509012999361088,2.767156352110811,0,Evening,Winter
TRX004528,CUST0317,OUT017,LOC014,2024-12-02 12:00:00,10140.072075176127,General_Retail,False,Debit Card,0.5409209699464838,2.968907424886659,0,Afternoon,Winter
TRX004529,CUST0494,OUT013,LOC000,2024-12-02 18:00:00,2311300.391508354,Mid_Range_Automotive,False,Credit Card,0.49768276851848153,3.155071522553146,0,Evening,Winter
TRX004530,CUST0995,OUT024,LOC015,2024-12-02 18:00:00,1372402.5460003754,Budget_Automotive,False,Wallet,0.3348344124548637,2.912738618795753,0,Evening,Winter
TRX004531,CUST0866,OUT028,LOC005,2024-12-02 18:00:00,113379.65513788427,Luxury_Fashion,True,Credit Card,0.29020241306050054,3.5563651931300013,0,Evening,Winter
TRX004532,CUST0527,OUT033,LOC008,2024-12-02 18:00:00,9123.277512740813,General_Retail,False,Cash,0.0652687305179245,2.9486314956525495,0,Evening,Winter
TRX004533,CUST0911,OUT007,LOC002,2024-12-03 18:00:00,101658.7710386344,Luxury_Fashion,True,Debit Card,0.235475284916634,4.333952890626001,0,Evening,Winter
TRX004534,CUST0604,OUT032,LOC004,2024-12-03 12:00:00,221541.29470905778,Premium_Electronics,True,Credit Card,0.09795919693977885,4.747009542623782,0,Afternoon,Winter
TRX004535,CUST0816,OUT019,LOC014,2024-12-03 08:00:00,537652.7139926337,Budget_Automotive,False,UPI,0.14565172899725393,1.68472915556843,0,Morning,Winter
TRX004536,CUST0746,OUT005,LOC012,2024-12-03 18:00:00,1005141.0145809583,Budget_Automotive,False,Credit Card,0.1491088974233061,2.4138739127026074,0,Evening,Winter
TRX004537,CUST0317,OUT027,LOC010,2024-12-03 17:00:00,3016240.9642798314,Mid_Range_Automotive,False,Debit Card,0.6036119479009453,3.2250553349559525,0,Evening,Winter
TRX004538,CUST0901,OUT029,LOC014,2024-12-03 08:00:00,8849.24318398054,General_Retail,False,Credit Card,0.25534298396043853,3.156746717088535,0,Morning,Winter
TRX004539,CUST0543,OUT039,LOC009,2024-12-03 18:00:00,76351.88366774167,Premium_Electronics,True,Debit Card,0.08895173320325526,3.9219041355350432,0,Evening,Winter
TRX004540,CUST0253,OUT009,LOC005,2024-12-03 09:00:00,186910.69576961646,Premium_Electronics,True,UPI,0.18261124901926729,3.5357108276185443,0,Morning,Winter
TRX004541,CUST0938,OUT032,LOC004,2024-12-03 13:00:00,82331.6640457642,Premium_Electronics,True,Credit Card,0.17426809994094586,3.575480559703011,0,Afternoon,Winter
TRX004542,CUST0227,OUT028,LOC005,2024-12-03 12:00:00,104494.9766804758,Luxury_Fashion,True,Cash,0.07496236756222342,2.8499078458580165,0,Afternoon,Winter
TRX004543,CUST0717,OUT035,LOC008,2024-12-03 09:00:00,10153.197035841577,General_Retail,False,Cash,0.4905620108174569,3.9380735659413335,0,Morning,Winter
TRX004544,CUST0375,OUT015,LOC016,2024-12-03 19:00:00,401312.70337553753,Budget_Automotive,False,Cash,0.2179128391594529,2.876713252137012,0,Evening,Winter
TRX004545,CUST0227,OUT045,LOC000,2024-12-03 12:00:00,25139814.917844646,Luxury_Automotive,True,Credit Card,0.31465058899371573,4.065272978182156,0,Afternoon,Winter
TRX004546,CUST0094,OUT029,LOC014,2024-12-03 12:00:00,17222.571139355725,General_Retail,False,Debit Card,0.2129222811924221,2.87204606385074,0,Afternoon,Winter
TRX004547,CUST0299,OUT033,LOC008,2024-12-03 18:00:00,6766.126818973821,General_Retail,False,Credit Card,0.21050436036460154,2.682685595276008,0,Evening,Winter
TRX004548,CUST0701,OUT041,LOC001,2024-12-04 17:00:00,674416.5760094745,Designer_Jewelry,False,UPI,0.2285568991886659,4.242571682087277,0,Evening,Winter
TRX004549,CUST0037,OUT013,LOC000,2024-12-04 18:00:00,2091641.572212059,Mid_Range_Automotive,False,Credit Card,0.18118426802195056,2.098281104570285,0,Evening,Winter
TRX004550,CUST0133,OUT046,LOC016,2024-12-04 09:00:00,781215.2641273284,Budget_Automotive,False,Debit Card,0.08100230474056443,2.6737755058256254,0,Morning,Winter
TRX004551,CUST0499,OUT004,LOC016,2024-12-04 18:00:00,171193.0337639988,Premium_Electronics,True,Credit Card,0.14742267464392592,3.4448145006949615,0,Evening,Winter
TRX004552,CUST0753,OUT027,LOC010,2024-12-04 19:00:00,3844203.5200914047,Mid_Range_Automotive,False,Credit Card,0.3715324885027957,2.88452035212983,0,Evening,Winter
TRX004553,CUST0951,OUT003,LOC004,2024-12-04 09:00:00,530891.2668325972,Budget_Automotive,False,Credit Card,0.06891174993760206,2.86789263417097,0,Morning,Winter
TRX004554,CUST0382,OUT015,LOC016,2024-12-04 09:00:00,1013977.6676662688,Budget_Automotive,False,Cash,0.3230574366810741,3.6084682766132987,0,Morning,Winter
TRX004555,CUST0293,OUT002,LOC004,2024-12-04 09:00:00,4231186.282131452,Mid_Range_Automotive,False,Credit Card,0.1390344968214263,2.355608295397073,0,Morning,Winter
TRX004556,CUST0456,OUT038,LOC006,2024-12-04 18:00:00,23996.445244433315,Premium_Lifestyle,True,Debit Card,0.16215864223362236,3.4285561713761163,0,Evening,Winter
TRX004557,CUST0416,OUT044,LOC015,2024-12-04 09:00:00,334989.17866321694,Premium_Electronics,True,Debit Card,0.1327703666545928,2.686699009189439,0,Morning,Winter
TRX004558,CUST0228,OUT032,LOC004,2024-12-04 18:00:00,173799.03917074337,Premium_Electronics,True,Debit Card,0.21377320808546355,2.8596589881887784,0,Evening,Winter
TRX004559,CUST0564,OUT022,LOC007,2024-12-04 12:00:00,268414.13665218424,Premium_Electronics,True,Credit Card,0.18164085566883198,2.795543812887905,0,Afternoon,Winter
TRX004560,CUST0976,OUT047,LOC004,2024-12-04 12:00:00,87764.1558827165,Premium_Lifestyle,True,Debit Card,0.15829086699884737,4.248351960905395,0,Afternoon,Winter
TRX004561,CUST0319,OUT003,LOC004,2024-12-05 13:00:00,476101.37529272266,Budget_Automotive,False,Debit Card,0.1999758131610568,3.7819915285119654,0,Afternoon,Winter
TRX004562,CUST0432,OUT018,LOC010,2024-12-05 19:00:00,3504276.7172878543,Mid_Range_Automotive,False,Credit Card,0.29235056547480714,4.138250704709664,0,Evening,Winter
TRX004563,CUST0025,OUT035,LOC008,2024-12-05 12:00:00,9151.85297098778,General_Retail,False,Debit Card,0.10253431973599668,2.9452132327207066,0,Afternoon,Winter
TRX004564,CUST0387,OUT008,LOC007,2024-12-05 18:00:00,37275.890571924654,Premium_Lifestyle,True,Credit Card,0.5277961613489628,3.915405912806773,0,Evening,Winter
TRX004565,CUST0709,OUT017,LOC014,2024-12-05 09:00:00,14244.777429827116,General_Retail,False,Credit Card,0.1827153850649742,2.0006427458095937,0,Morning,Winter
TRX004566,CUST0070,OUT046,LOC016,2024-12-05 18:00:00,548338.7557343193,Budget_Automotive,False,UPI,0.33234496022130966,2.4603427876508053,0,Evening,Winter
TRX004567,CUST0547,OUT002,LOC004,2024-12-05 18:00:00,2769071.516419729,Mid_Range_Automotive,False,Credit Card,0.3087630514643819,2.2988410643841743,0,Evening,Winter
TRX004568,CUST0110,OUT039,LOC009,2024-12-05 18:00:00,93988.75135855887,Premium_Electronics,True,Credit Card,0.06391090835566487,3.8557857384551726,0,Evening,Winter
TRX004569,CUST0928,OUT001,LOC003,2024-12-05 09:00:00,257835.06917196538,Luxury_Fashion,True,Credit Card,0.3004966536303643,4.6423610627396625,0,Morning,Winter
TRX004570,CUST0207,OUT024,LOC015,2024-12-05 12:00:00,1083692.3352162095,Budget_Automotive,False,Credit Card,0.2114083595487152,3.030954537325716,0,Afternoon,Winter
TRX004571,CUST0868,OUT010,LOC001,2024-12-05 08:00:00,13932920.775593437,Luxury_Automotive,True,Credit Card,0.3454495873416492,4.773649117565147,0,Morning,Winter
TRX004572,CUST0344,OUT016,LOC013,2024-12-05 12:00:00,2052715.525693342,Mid_Range_Automotive,False,Debit Card,0.19005522467678992,2.5088362769660217,0,Afternoon,Winter
TRX004573,CUST0899,OUT007,LOC002,2024-12-05 09:00:00,205651.00821136363,Luxury_Fashion,True,Debit Card,0.16884439557647518,4.519939198420855,0,Morning,Winter
TRX004574,CUST0484,OUT011,LOC003,2024-12-05 18:00:00,18655182.170746624,Luxury_Automotive,True,Cash,0.09966151677474677,3.966346664828647,0,Evening,Winter
TRX004575,CUST0602,OUT017,LOC014,2024-12-05 09:00:00,8621.523011741467,General_Retail,False,Credit Card,0.21135772142069292,3.329640541757229,0,Morning,Winter
TRX004576,CUST0348,OUT025,LOC012,2024-12-05 18:00:00,89429.15777457737,Premium_Electronics,True,Cash,0.24516971654661077,2.920997185222104,0,Evening,Winter
TRX004577,CUST0885,OUT029,LOC014,2024-12-05 18:00:00,11473.984525026375,General_Retail,False,Cash,0.31254673580435816,1.2570669752062265,0,Evening,Winter
TRX004578,CUST0906,OUT029,LOC014,2024-12-05 09:00:00,6001.071972718909,General_Retail,False,UPI,0.11530289711968564,2.1425535561687923,0,Morning,Winter
TRX004579,CUST0507,OUT019,LOC014,2024-12-05 18:00:00,531656.7825817977,Budget_Automotive,False,Debit Card,0.3418673438497398,2.239111567832384,0,Evening,Winter
TRX004580,CUST0782,OUT041,LOC001,2024-12-05 18:00:00,579440.3593368324,Designer_Jewelry,False,UPI,0.15092801697831323,5.0,0,Evening,Winter
TRX004581,CUST0416,OUT021,LOC001,2024-12-05 17:00:00,144625.22332778684,Premium_Electronics,True,Credit Card,0.4347818342371262,3.9049561573194507,0,Evening,Winter
TRX004582,CUST0959,OUT029,LOC014,2024-12-05 18:00:00,9194.436863806593,General_Retail,False,Cash,0.48438723252577126,1.6299706466995103,0,Evening,Winter
TRX004583,CUST0563,OUT003,LOC004,2024-12-05 18:00:00,715379.0344770434,Budget_Automotive,False,Credit Card,0.1901732283657386,3.051567652415749,0,Evening,Winter
TRX004584,CUST0626,OUT035,LOC008,2024-12-05 09:00:00,12485.029518026917,General_Retail,False,Debit Card,0.2988925981219161,2.7357430954755757,0,Morning,Winter
TRX004585,CUST0398,OUT035,LOC008,2024-12-05 09:00:00,16902.168406075307,General_Retail,False,Cash,0.12287259618844647,3.8035385819678424,0,Morning,Winter
TRX004586,CUST0570,OUT030,LOC001,2024-12-05 18:00:00,25851.116401735933,Premium_Lifestyle,True,Debit Card,0.16947567693509819,4.6540186572747215,0,Evening,Winter
TRX004587,CUST0352,OUT002,LOC004,2024-12-06 08:00:00,4639944.373812605,Mid_Range_Automotive,False,Wallet,0.1689905985225426,3.156366912059773,0,Morning,Winter
TRX004588,CUST0712,OUT029,LOC014,2024-12-06 12:00:00,9653.68824418764,General_Retail,False,Cash,0.30927349540464305,1.684874589322657,0,Afternoon,Winter
TRX004589,CUST0829,OUT024,LOC015,2024-12-06 18:00:00,925510.4652376598,Budget_Automotive,False,Cash,0.3624985759155329,2.7066504276312964,0,Evening,Winter
TRX004590,CUST0813,OUT010,LOC001,2024-12-06 18:00:00,23833164.06058905,Luxury_Automotive,True,Debit Card,0.09180859755764528,4.589578164985617,0,Evening,Winter
TRX004591,CUST0525,OUT023,LOC007,2024-12-06 18:00:00,3789095.034320833,Mid_Range_Automotive,False,Cash,0.2490748494974847,3.6557020097313506,0,Evening,Winter
TRX004592,CUST0078,OUT002,LOC004,2024-12-06 09:00:00,3603605.2968291026,Mid_Range_Automotive,False,UPI,0.23470233661609938,2.5079172086724495,0,Morning,Winter
TRX004593,CUST0169,OUT035,LOC008,2024-12-06 18:00:00,13279.416945687448,General_Retail,False,Debit Card,0.28116645726070977,4.147633580012603,0,Evening,Winter
TRX004594,CUST0909,OUT046,LOC016,2024-12-06 12:00:00,780460.6884490955,Budget_Automotive,False,Credit Card,0.04711743865067566,3.1554929037956834,0,Afternoon,Winter
TRX004595,CUST0430,OUT015,LOC016,2024-12-06 18:00:00,1030405.6556973385,Budget_Automotive,False,Cash,0.20779741602958124,3.710054522002386,0,Evening,Winter
TRX004596,CUST0719,OUT033,LOC008,2024-12-06 19:00:00,6964.27027623166,General_Retail,False,Cash,0.23333733312607652,3.48928069324565,0,Evening,Winter
TRX004597,CUST0011,OUT027,LOC010,2024-12-06 12:00:00,3399566.355489073,Mid_Range_Automotive,False,Wallet,0.39022598930101526,3.7051003658576187,0,Afternoon,Winter
TRX004598,CUST0608,OUT046,LOC016,2024-12-06 18:00:00,629784.0032109244,Budget_Automotive,False,Credit Card,0.09623030069065784,2.810728237503865,0,Evening,Winter
TRX004599,CUST0569,OUT033,LOC008,2024-12-06 09:00:00,6706.611218788961,General_Retail,False,Credit Card,0.22284171602045771,3.021147800595563,0,Morning,Winter
TRX004600,CUST0697,OUT024,LOC015,2024-12-06 18:00:00,1515850.6946426407,Budget_Automotive,False,Cash,0.2889374325989204,3.213257280176759,0,Evening,Winter
TRX004601,CUST0826,OUT020,LOC002,2024-12-07 18:00:00,769736.5045023016,Designer_Jewelry,False,Credit Card,0.2976072486761217,3.185238989451134,1,Evening,Winter
TRX004602,CUST0587,OUT024,LOC015,2024-12-07 12:00:00,524600.6364036462,Budget_Automotive,False,UPI,0.7510472360841235,2.473292318398619,1,Afternoon,Winter
TRX004603,CUST0190,OUT002,LOC004,2024-12-07 18:00:00,3574228.071055247,Mid_Range_Automotive,False,Cash,0.01280016660777969,1.6620040417575173,1,Evening,Winter
TRX004604,CUST0560,OUT031,LOC001,2024-12-07 12:00:00,152869.08733520226,Luxury_Fashion,True,Debit Card,0.19300683992562948,2.4853409671167785,1,Afternoon,Winter
TRX004605,CUST0908,OUT047,LOC004,2024-12-07 12:00:00,51517.90877831415,Premium_Lifestyle,True,Wallet,0.05488099849462925,3.574273373621698,1,Afternoon,Winter
TRX004606,CUST0292,OUT024,LOC015,2024-12-07 18:00:00,823711.8472581408,Budget_Automotive,False,Cash,0.05775172528402469,2.0995194198725953,1,Evening,Winter
TRX004607,CUST0074,OUT011,LOC003,2024-12-07 18:00:00,12133176.026644344,Luxury_Automotive,True,Debit Card,0.2163791347617938,4.934412389912823,1,Evening,Winter
TRX004608,CUST0826,OUT037,LOC000,2024-12-07 12:00:00,747692.2364004835,Designer_Jewelry,False,Debit Card,0.5181726382193022,2.2389871424173875,1,Afternoon,Winter
TRX004609,CUST0863,OUT048,LOC000,2024-12-07 09:00:00,1015404.4743153402,Designer_Jewelry,False,Credit Card,0.2914497659586281,4.353965407570563,1,Morning,Winter
TRX004610,CUST0692,OUT027,LOC010,2024-12-07 12:00:00,2762139.4346039984,Mid_Range_Automotive,False,UPI,0.26253031908810814,3.84086741319208,1,Afternoon,Winter
TRX004611,CUST0344,OUT033,LOC008,2024-12-07 13:00:00,6636.022427523889,General_Retail,False,Debit Card,0.18378881785417236,3.4615138933949288,1,Afternoon,Winter
TRX004612,CUST0726,OUT002,LOC004,2024-12-07 08:00:00,2068494.759173088,Mid_Range_Automotive,False,Debit Card,0.3795326993967707,2.3034996162677257,1,Morning,Winter
TRX004613,CUST0077,OUT002,LOC004,2024-12-07 18:00:00,3329719.30863719,Mid_Range_Automotive,False,Debit Card,0.31951560435930576,2.6765028581869044,1,Evening,Winter
TRX004614,CUST0997,OUT024,LOC015,2024-12-07 12:00:00,626527.9021019385,Budget_Automotive,False,Credit Card,0.3829994031590905,2.7802449531481033,1,Afternoon,Winter
TRX004615,CUST0974,OUT038,LOC006,2024-12-08 12:00:00,11703.803095132045,Premium_Lifestyle,True,Credit Card,0.2203585884869056,3.429652193427345,1,Afternoon,Winter
TRX004616,CUST0911,OUT012,LOC006,2024-12-08 13:00:00,347577.9494253177,Luxury_Fashion,True,Credit Card,0.15734758728945664,4.4911231697602405,1,Afternoon,Winter
TRX004617,CUST0380,OUT015,LOC016,2024-12-08 09:00:00,872489.0223138776,Budget_Automotive,False,Credit Card,0.08649276342354653,4.2659932832086245,1,Morning,Winter
TRX004618,CUST0865,OUT020,LOC002,2024-12-08 18:00:00,608370.1195286658,Designer_Jewelry,False,Debit Card,0.037371756366629115,3.438999939836726,1,Evening,Winter
TRX004619,CUST0824,OUT029,LOC014,2024-12-08 12:00:00,13922.372622809684,General_Retail,False,Credit Card,0.21286468750123402,2.4123547744910168,1,Afternoon,Winter
TRX004620,CUST0267,OUT029,LOC014,2024-12-08 09:00:00,9421.779141276167,General_Retail,False,UPI,0.43932736921589094,1.2840687586883965,1,Morning,Winter
TRX004621,CUST0449,OUT032,LOC004,2024-12-08 09:00:00,268960.4405311612,Premium_Electronics,True,Wallet,0.2600032194251369,4.3909625124948715,1,Morning,Winter
TRX004622,CUST0306,OUT040,LOC008,2024-12-08 09:00:00,58882.436685261455,Premium_Lifestyle,True,Credit Card,0.1571111750848952,3.9797600482945548,1,Morning,Winter
TRX004623,CUST0430,OUT036,LOC012,2024-12-08 18:00:00,3056230.1414859127,Mid_Range_Automotive,False,UPI,0.29489975941546165,3.7453583015984346,1,Evening,Winter
TRX004624,CUST0548,OUT038,LOC006,2024-12-08 17:00:00,21928.86888859866,Premium_Lifestyle,True,UPI,0.29921856222893745,5.0,1,Evening,Winter
TRX004625,CUST0545,OUT019,LOC014,2024-12-08 12:00:00,692931.7825661835,Budget_Automotive,False,Credit Card,0.38240165961317657,2.9779895972908497,1,Afternoon,Winter
TRX004626,CUST0007,OUT012,LOC006,2024-12-08 18:00:00,171149.27416386586,Luxury_Fashion,True,Credit Card,0.1516943931414598,4.152287231230324,1,Evening,Winter
TRX004627,CUST0829,OUT016,LOC013,2024-12-08 10:00:00,1090612.0861991541,Mid_Range_Automotive,False,Debit Card,0.2461850914005427,2.2554403663033327,1,Morning,Winter
TRX004628,CUST0281,OUT038,LOC006,2024-12-08 12:00:00,26798.370556751328,Premium_Lifestyle,True,UPI,0.458114792740722,3.6675836305873846,1,Afternoon,Winter
TRX004629,CUST0637,OUT027,LOC010,2024-12-08 18:00:00,2271107.7950595547,Mid_Range_Automotive,False,UPI,0.2658757302341843,3.3265902656337927,1,Evening,Winter
TRX004630,CUST0709,OUT013,LOC000,2024-12-08 12:00:00,2377435.2765240194,Mid_Range_Automotive,False,Debit Card,0.4366394813975027,3.2021945816281523,1,Afternoon,Winter
TRX004631,CUST0349,OUT033,LOC008,2024-12-09 09:00:00,10507.597711304266,General_Retail,False,Cash,0.33874648491210435,3.5823331554284388,0,Morning,Winter
TRX004632,CUST0725,OUT011,LOC003,2024-12-09 12:00:00,19809531.247234628,Luxury_Automotive,True,Debit Card,0.08218649181581372,4.513719031401124,0,Afternoon,Winter
TRX004633,CUST0564,OUT031,LOC001,2024-12-09 09:00:00,217036.90572323982,Luxury_Fashion,True,Credit Card,0.10483043088246796,3.775236863397393,0,Morning,Winter
TRX004634,CUST0875,OUT036,LOC012,2024-12-09 09:00:00,3249042.871812837,Mid_Range_Automotive,False,Debit Card,0.11558105988365855,2.176745269882649,0,Morning,Winter
TRX004635,CUST0610,OUT003,LOC004,2024-12-09 09:00:00,1016402.3937174636,Budget_Automotive,False,Credit Card,0.3775510392942433,2.7399301680321533,0,Morning,Winter
TRX004636,CUST0811,OUT043,LOC004,2024-12-09 18:00:00,120063.47748549448,Premium_Electronics,True,Debit Card,0.2762752366755353,3.749804858236297,0,Evening,Winter
TRX004637,CUST0069,OUT013,LOC000,2024-12-09 17:00:00,1998492.0157431643,Mid_Range_Automotive,False,Debit Card,0.3626054772430557,2.656780498694468,0,Evening,Winter
TRX004638,CUST0049,OUT029,LOC014,2024-12-09 09:00:00,11038.44038650607,General_Retail,False,Credit Card,0.2593479145754272,1.173833774683581,0,Morning,Winter
TRX004639,CUST0173,OUT019,LOC014,2024-12-09 09:00:00,452618.9083261128,Budget_Automotive,False,Debit Card,0.16702724691010223,1.9146370355714917,0,Morning,Winter
TRX004640,CUST0213,OUT008,LOC007,2024-12-09 18:00:00,112422.15899563079,Premium_Lifestyle,True,Credit Card,0.2863946404980346,4.475960541408439,0,Evening,Winter
TRX004641,CUST0824,OUT002,LOC004,2024-12-09 09:00:00,4084413.4132621274,Mid_Range_Automotive,False,Credit Card,0.428578073233084,2.635638094611563,0,Morning,Winter
TRX004642,CUST0949,OUT033,LOC008,2024-12-09 12:00:00,10813.35249955816,General_Retail,False,Wallet,0.08521618011988694,3.766455934852268,0,Afternoon,Winter
TRX004643,CUST0790,OUT036,LOC012,2024-12-09 18:00:00,3053922.8928814954,Mid_Range_Automotive,False,Debit Card,0.08976349767812548,3.278489698318036,0,Evening,Winter
TRX004644,CUST0424,OUT029,LOC014,2024-12-09 09:00:00,12318.56520216257,General_Retail,False,Credit Card,0.20071880959372174,1.9020228020971581,0,Morning,Winter
TRX004645,CUST0700,OUT009,LOC005,2024-12-09 18:00:00,242809.14773103694,Premium_Electronics,True,Debit Card,0.26502734946979095,3.7641854774550705,0,Evening,Winter
