customer_id,age,income,occupation,gender,marital_status,family_size,residential_area
CUST0893,37,104635.87710819616,Professional,F,Single,1,Urban
CUST0894,18,44337.63279971163,Student,M,Single,1,Rural
CUST0895,46,150288.01994372872,Self-employed,M,Single,1,Urban
CUST0896,29,61951.34844418952,Professional,F,Married,2,Urban
CUST0897,36,92583.24805480229,Professional,M,Single,1,Suburban
CUST0898,39,49583.38248171594,Professional,F,Single,1,Suburban
CUST0899,28,114349.4155391806,Service,M,Single,1,Urban
CUST0900,33,97200.42889159221,Professional,F,Married,2,Urban
CUST0901,18,56342.333692597545,Student,M,Single,1,Suburban
CUST0902,43,66624.8694394637,Service,M,Single,1,Urban
CUST0903,47,108477.58039027112,Self-employed,F,Single,1,Suburban
CUST0904,18,103211.68275943756,Service,F,Single,1,Suburban
CUST0905,30,52400.08774250916,Self-employed,F,Single,1,Urban
CUST0906,20,62178.11885698226,Service,F,Single,1,Suburban
CUST0907,32,59680.57414576732,Professional,F,Married,3,Suburban
CUST0908,42,132519.12990099643,Service,M,Single,1,Urban
CUST0909,46,65104.30206138964,Others,F,Married,4,Suburban
CUST0910,48,54008.54464936779,Self-employed,M,Married,1,Rural
CUST0911,50,113371.84302598414,Professional,F,Married,3,Suburban
CUST0912,32,127583.65684703142,Professional,Other,Single,1,Suburban
CUST0913,21,85009.77288590184,Student,M,Single,1,Suburban
CUST0914,33,115210.16267035695,Professional,M,Single,1,Suburban
CUST0915,42,185064.67412837423,Professional,M,Single,1,Urban
CUST0916,20,135084.2671173387,Student,M,Single,1,Suburban
CUST0917,54,183984.50181472482,Self-employed,F,Married,5,Rural
CUST0918,45,67158.28262915746,Professional,M,Married,4,Suburban
CUST0919,32,97661.77775877691,Self-employed,M,Single,1,Urban
CUST0920,26,73368.37221441533,Student,F,Single,1,Urban
CUST0921,26,72824.50774185297,Student,F,Single,1,Urban
CUST0922,35,119684.24187662239,Professional,F,Married,3,Urban
CUST0923,32,91482.1576500473,Professional,F,Single,1,Rural
CUST0924,46,80019.69779803921,Professional,F,Single,1,Urban
CUST0925,30,55429.28514919128,Professional,Other,Single,1,Urban
CUST0926,41,99482.53320208531,Professional,F,Single,1,Rural
CUST0927,34,69465.77747252885,Service,F,Married,1,Urban
CUST0928,38,122632.63101563498,Professional,M,Married,2,Urban
CUST0929,32,114455.26619538284,Self-employed,M,Married,5,Urban
CUST0930,43,94812.25040759864,Self-employed,F,Married,1,Suburban
CUST0931,43,54811.54176621278,Service,F,Married,4,Urban
CUST0932,40,66740.74983943278,Others,F,Married,4,Rural
CUST0933,42,170553.16778478457,Professional,Other,Single,1,Urban
CUST0934,23,82933.95538978047,Student,F,Single,1,Urban
CUST0935,38,134443.29623201862,Service,F,Single,1,Urban
CUST0936,49,58362.65133830165,Professional,F,Single,1,Suburban
CUST0937,40,273176.90244716324,Self-employed,F,Single,1,Urban
CUST0938,22,37806.01457085594,Professional,M,Single,1,Urban
CUST0939,34,92762.93609669505,Self-employed,M,Single,1,Urban
CUST0940,39,43523.077406099335,Others,F,Married,2,Rural
CUST0941,25,108646.32940970082,Others,M,Single,1,Urban
CUST0942,18,46529.7465712501,Self-employed,F,Single,1,Suburban
CUST0943,31,67879.15448477608,Professional,M,Single,1,Suburban
CUST0944,26,78843.40849096494,Service,F,Single,1,Urban
CUST0945,34,103585.85655880657,Student,F,Single,1,Urban
CUST0946,18,59217.21846247202,Student,F,Single,1,Suburban
CUST0947,41,86018.34865214824,Service,M,Married,2,Urban
CUST0948,27,78187.54059425538,Professional,F,Single,1,Urban
CUST0949,46,84753.09470446083,Professional,F,Single,1,Urban
CUST0950,31,66979.27924622082,Professional,M,Single,1,Urban
CUST0951,34,61226.38724980961,Service,F,Single,1,Urban
CUST0952,32,83871.29034568452,Professional,M,Single,1,Urban
CUST0953,26,78071.88031527805,Self-employed,M,Married,5,Urban
CUST0954,64,72859.2742452599,Self-employed,M,Single,1,Suburban
CUST0955,29,65851.28201530216,Service,F,Single,1,Rural
CUST0956,47,46645.20307649838,Service,F,Single,1,Rural
CUST0957,21,59561.77218193109,Student,F,Single,1,Suburban
CUST0958,39,43882.6051411477,Professional,M,Single,1,Suburban
CUST0959,40,65101.41129458572,Professional,M,Single,1,Urban
CUST0960,34,50781.66955745568,Others,F,Single,1,Urban
CUST0961,28,52319.997477757504,Professional,F,Single,1,Urban
CUST0962,31,128239.92206934036,Others,F,Married,5,Suburban
CUST0963,30,47058.37903031781,Professional,M,Single,1,Urban
CUST0964,63,80539.36034098908,Service,M,Single,1,Urban
CUST0965,34,85031.57517376915,Service,F,Single,1,Rural
CUST0966,41,42675.77254818479,Self-employed,F,Single,1,Urban
CUST0967,56,83701.94001725088,Others,M,Married,2,Urban
CUST0968,24,74274.27763489744,Student,M,Single,1,Urban
CUST0969,35,50458.33185605647,Professional,F,Single,1,Suburban
CUST0970,31,43714.02595187277,Self-employed,M,Single,1,Suburban
CUST0971,33,101870.83639484523,Self-employed,F,Single,1,Urban
CUST0972,32,39641.451820765615,Professional,M,Single,1,Suburban
CUST0973,26,58773.96037828321,Professional,M,Single,1,Rural
CUST0974,37,49446.87631477778,Professional,Other,Married,2,Rural
CUST0975,22,33508.61580254943,Student,M,Single,1,Rural
CUST0976,46,132159.34941809645,Professional,F,Married,4,Suburban
CUST0977,42,105715.80867062886,Self-employed,F,Single,1,Urban
CUST0978,29,118371.10584297952,Service,M,Single,1,Urban
CUST0979,29,74831.85667779598,Professional,M,Single,1,Urban
CUST0980,38,49907.08787468011,Professional,F,Single,1,Urban
CUST0981,25,55904.9971870382,Professional,F,Single,1,Suburban
CUST0982,56,53322.651330969165,Professional,M,Married,2,Rural
CUST0983,39,69448.94043169254,Service,M,Married,3,Urban
CUST0984,39,120680.8508818737,Service,F,Married,1,Urban
CUST0985,43,66062.73595897513,Professional,F,Single,1,Urban
CUST0986,28,80828.54777872955,Service,F,Married,2,Rural
CUST0987,48,93085.25505809493,Service,M,Single,1,Urban
CUST0988,36,48010.00527683407,Service,F,Single,1,Rural
CUST0989,46,52633.77771719619,Professional,F,Single,1,Rural
CUST0990,32,95900.5629469134,Others,F,Single,1,Rural
CUST0991,50,60579.48034550645,Professional,F,Married,5,Suburban
CUST0992,39,91547.75686427378,Professional,F,Married,3,Suburban
CUST0993,61,65506.29728222995,Professional,F,Married,5,Urban
CUST0994,30,54206.28286246063,Professional,F,Single,1,Urban
CUST0995,37,89138.87132414212,Professional,M,Married,3,Urban
CUST0996,22,61140.16323062228,Student,M,Single,1,Urban
CUST0997,28,60948.47418956066,Professional,M,Single,1,Rural
CUST0998,42,54810.41890123783,Service,M,Single,1,Urban
CUST0999,48,87622.86354406596,Service,M,Married,2,Suburban
